# Summary generated on 2023-06-16 11:37:12.885093 UTC
 #  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
 #      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
 # ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20190902105141_58Fgc; 2458728.952567714266; 2019-09-02 10:51:41.850513;    -1;  ...; 159.427997;  37.958338;  36.19414;  0.1152; +41.50200;  0.1699;  47.91847;  0.1347; +25.59855;  0.1469;  58.85497;  0.0743;  24.39161;  0.1619; +42.14222;  0.2733;  37.90059;  0.0694;    2.756953;  0.0471;   0.752706;  0.0048; 127.986355;  0.2355; 255.835682;   0.2994; 159.429008;   0.0000;  55.264690;  0.2994; -49.835495;    None;   0.681779;  0.0030; 284.162480;  0.2994; 350.628077;  0.2462;    4.832126;  0.0962;   0.215308;  0.0052;   4.577671;  0.1186;   1.297846;  0.0322;  37.01273;  0.1155; +41.53723;  0.1681; 353.76068;  0.9463;  83.47346;  0.1573;  59.88522;  0.0730;  58.26984;  0.0637;    35.052902;  0.0001;  -106.266506;  0.0002; 107.0845;    0.02;    35.039184;  0.0002;  -106.264745;  0.0002;  93.5057;    0.03;     0.24;  +0.32;  97.9222; 0.675; 1.38e-05; 57.83;        23.46;   True;   True;    2; US000H,US000L
20190902105354_IRtVT; 2458728.954107246827; 2019-09-02 10:53:54.866126;    -1;  ...; 159.429488;  38.019375; 358.89133;  0.1656; +46.64250;  0.1593;  21.97699;  0.1862; +42.25090;  0.1389;  47.01441;  0.4517; 326.48414;  0.6433; +49.77284;  0.1426;  41.40552;  0.3576;   20.246455; 95.4715;   0.970210;  0.0202;  79.268042;  0.5003; 259.452894;   0.6794; 159.431901;   0.0000;  58.884795;  0.6794; -74.996352;    None;   0.603132;  0.0024; 280.545646;  0.6794; 359.574283;     nan;   39.889778; 1.9e+02;   0.010819;  0.0069;  91.101207;     nan;   0.435008;  0.1812;   0.29562;  0.1618; +46.89263;  0.1569; 304.91960;  0.2907;  59.34069;  0.1178;  48.14355;  0.4398;  45.01805;  0.0547;    34.740351;  0.0002;  -106.759708;  0.0001;  97.1755;    0.03;    34.705372;  0.0001;  -106.699157;  0.0001;  85.5953;    0.02;     0.31;  +0.04;  90.9844; 0.535; 2.86e-05; 88.97;        61.27;   True;   True;    7; US0002,US0004,US0005,US000D,US000H,US000J,US000L
20190902110050_kyEWk; 2458728.958912509959; 2019-09-02 11:00:50.040860;    -1;  ...; 159.434140;  40.228636; 341.00120;  0.7058;  -2.26510;  0.1709; 341.60619;  0.6315;  +5.34335;  0.3630;  23.57717;  0.0833; 289.26329;  0.2463;  +3.37201;  0.2125;  37.34908;  0.2243;    2.441972;  0.1325;   0.782519;  0.0076;   4.386081;  0.2620; 274.517750;   1.3085; 159.454299;   0.0009;  73.972049;  1.3093;  -4.372427;    None;   0.531082;  0.0079; 265.464217;  1.3093; 348.240243;  0.8613;    4.352862;  0.2575;   0.258282;  0.0174;   3.816028;  0.3230;   2.981674;  0.0918; 344.45195;  0.6858;  +0.01922;  0.1672; 249.21172;  0.5554;  27.81858;  0.4864;  25.73785;  0.0754;  24.58697;  0.0866;    33.959624;  0.0005;  -106.288101;  0.0015;  90.0196;    0.06;    34.020229;  0.0009;  -106.096097;  0.0002;  79.8985;    0.11;     0.90;  +0.32;  83.1890; 0.675; 1.81e-04; 42.17;       126.48;   True;   True;    5; US0004,US0005,US000H,US000L,US000M
20190902111404_w8EtF; 2458728.968111699913; 2019-09-02 11:14:04.850872;    -1;  ...; 159.443046;  42.694042;  42.44102;  0.2278; -11.72771;  0.1702;  36.02100;  0.2570; -26.69893;  0.1611;  56.93420;  0.1971;   3.89280;  0.4824; -39.31049;  0.2460;  40.37653;  0.1313;    6.931781;  0.8901;   0.929497;  0.0058; 116.813662;  0.4629;  94.044884;   0.7211; 339.445957;   0.0000;  73.490842;  0.7211;  62.905333;    None;   0.488713;  0.0056; 265.956652;  0.7211; 357.781913;  0.2559;   13.374849;  1.7788;   0.054005;  0.0061;  18.250211;  3.9510;   0.366756;  0.0667;  43.07131;  0.2252; -11.20029;  0.1666; 179.48191;  0.3107;  44.41225;  0.1664;  58.00585;  0.1935;  58.01208;  0.2612;    34.385441;  0.0003;  -107.141956;  0.0004; 108.0023;    0.04;    34.478991;  0.0004;  -107.142984;  0.0003;  97.6869;    0.03;     0.25;  +0.76; 104.6901; 0.321; 1.08e-05; 84.58;        65.66;   True;   True;    4; US0004,US000D,US000H,US000R
20190902111852_6ngn3; 2458728.971441366244; 2019-09-02 11:18:52.534043;    -1;  ...; 159.446269;  42.734371;  42.06569;  0.6271;  -2.24662;  0.5565;  38.90360;  0.4746; -17.59268;  0.7069;  59.59784;  0.4410;  12.96924;  0.2715; -27.14053;  1.2511;  39.48513;  0.4376;    4.454120;  0.5333;   0.905180;  0.0190; 137.129703;  1.3564; 102.937589;   0.5019; 339.449976;   0.0001;  82.387565;  0.5019;  41.534449;    None;   0.422339;  0.0090; 257.064445;  0.5018; 355.643965;  1.3616;    8.485901;  1.0741;   0.104848;  0.0298;   9.400339;  1.5663;   0.592060;  0.2086;  42.68607;  0.6241;  -1.84484;  0.5473; 180.08103;  1.0078;  53.43081;  0.5554;  60.61980;  0.4334;  59.72076;  0.3878;    34.724874;  0.0002;  -108.303604;  0.0009; 107.2276;    0.09;    34.787557;  0.0004;  -108.303522;  0.0007;  97.7134;    0.05;     0.21;  -0.44; 103.6110; 0.380; 1.76e-05; 57.05;        86.40;   True;   True;    4; US0001,US0009,US000J,US000L
20190902111923_8yjAU; 2458728.971798941027; 2019-09-02 11:19:23.428505;    -1;  ...; 159.446615;  44.032041;  48.47751;  0.4571; +33.70777;  1.0455;  55.15660;  0.6680; +15.15554;  0.9067;  71.21843;  0.7664;  44.32726;  0.8485; +24.44347;  1.6831;  44.99953;  0.6582;   -3.326171;  3.4128;   1.262703;  0.0562; 153.342835;  1.6064; 220.557524;   1.0826; 159.446226;   0.0002;  20.003750;  1.0825; -16.960831;    None;   0.873796;  0.0090; 319.439530;  1.0828;        nan;     nan;   -7.526138;  6.8338;   0.162475;  0.0401;        nan;     nan;  -2.666344;  0.3632;  49.13206;  0.4645; +33.76294;  1.0360;  84.82793;  9.2475;  85.74450;  0.7490;  72.10520;  0.7569;  69.75690;  0.6300;    33.483708;  0.0007;  -107.135021;  0.0003; 107.1573;    0.05;    33.482398;  0.0030;  -107.152343;  0.0010;  85.2240;    0.20;     0.33;  -1.11;  90.4663; 0.761; 4.91e-05; 12.13;        39.10;   True;   True;    3; US0005,US0009,US000R
20190902112814_KHRZp; 2458728.977949685883; 2019-09-02 11:28:14.852860;   856;  EMO; 159.452570;  45.195780;  96.09541;  0.5675;  +2.96234;  0.2547;  96.49364;  0.6094; -20.33806;  0.2415;  60.91280;  0.1733; 119.56396;  0.9114; -32.45263;  0.3383;  39.45111;  0.3547;    4.394751;  0.8559;   0.874015;  0.0186; 135.243894;  0.6591; 271.852928;   0.5086; 339.456194;   0.0000; 251.309122;  0.5086; -44.726408;    None;   0.553673;  0.0075;  88.149009;  0.5086;   4.532329;  0.9303;    8.235829;  1.7176;   0.106980;  0.0211;   9.213020;  2.9853;   0.550055;  0.1601;  96.19549;  0.5607;  +3.25907;  0.2515; 111.94260;  0.3680;  33.22956;  0.5338;  62.21549;  0.1706;  61.33413;  0.1626;    34.870013;  0.0003;  -108.190155;  0.0006; 107.6018;    0.05;    34.912551;  0.0002;  -108.318552;  0.0010;  99.1985;    0.06;     0.25;  -1.21; 101.9864; 0.668; 4.59e-05; 59.81;        58.89;   True;   True;    3; US0001,US000J,US000L
20190902113523_Yx9Ug; 2458728.982914228458; 2019-09-02 11:35:23.789339;    -1;  ...; 159.457377;  45.971933;  46.02391;  1.5625; -10.85540;  1.0717;  40.06511;  1.3041; -26.99445;  1.4743;  61.37392;  0.2217;  13.07474;  1.4096; -40.39429;  2.4628;  42.98576;  0.2046;   -9.909593;  2.7565;   1.062044;  0.0142; 123.048314;  1.4349;  76.032423;   4.8237; 339.460526;   0.0000;  55.492948;  4.8237;  54.432141;    None;   0.614833;  0.0403; 283.969215;  4.8237;        nan;     nan;  -20.434019;  5.5094;   0.031595;  0.0088;        nan;     nan;  -1.063506;  0.1057;  46.61952;  1.5491; -10.39272;  1.0610; 179.11008;  2.0260;  44.29435;  1.1134;  62.37119;  0.2182;  59.45435;  0.1078;    35.323005;  0.0013;  -109.207853;  0.0029; 107.5071;    0.12;    35.445030;  0.0015;  -109.210231;  0.0030;  94.1212;    0.11;     0.36;  -2.26;  99.0468; 0.632; 1.85e-04; 32.78;        91.65;   True;   True;    2; US0004,US000J
20190902113729_YN8hM; 2458728.984374799766; 2019-09-02 11:37:29.982700;    -1;  ...; 159.458791;  48.866636;  73.58654;  0.4433; -10.26575;  0.0933;  70.72612;  0.5120; -32.61182;  0.1124;  63.04361;  0.5245;  71.28513;  1.1475; -55.23783;  0.4028;  41.35693;  0.4505;   18.535706; 87.0624;   0.945578;  0.0427; 124.748583;  0.4124; 357.859739;   1.3572; 339.461986;   0.0000; 337.321725;  1.3572;  -1.758436;    None;   1.008757;  0.0003;   2.141833;  1.3572;   0.019500;     nan;   36.062655; 1.7e+02;   0.012351;  0.0080;  79.802101;     nan;  -0.419273;  0.2351;  73.95524;  0.4384;  -9.85095;  0.0908; 146.87370;  0.5054;  40.14094;  0.2097;  64.17503;  0.5167;  62.44251;  0.3855;    33.948032;  0.0008;  -106.840693;  0.0021; 107.8485;    0.08;    34.076504;  0.0006;  -106.941529;  0.0004;  93.3061;    0.09;     0.37;  +0.10; 100.5931; 0.499; 2.39e-05; 34.35;        69.48;   True;   True;    4; US0005,US0009,US000H,US000R
20190902113919_22sO4; 2458728.985641334672; 2019-09-02 11:39:19.411316;    -1;  ...; 159.460017;  48.724388;  74.67282;  0.1394; +29.60810;  1.2674;  76.61564;  0.2229;  +6.87974;  1.2538;  64.68556;  0.3127;  81.95241;  0.3930; +12.47586;  2.1447;  35.87326;  0.5052;    1.882031;  0.1975;   0.500129;  0.0388; 167.231227;  2.2160; 142.829142;   1.2231; 159.456017;   0.0007; 302.285159;  1.2238;   7.674037;    None;   0.940772;  0.0021;  37.164427;  1.2225;  11.246986;  1.5618;    2.823289;  0.3939;   0.381737;  0.0421;   2.581907;  0.4395;   1.749502;  0.2191;  75.15036;  0.1414; +29.63705;  1.2556; 101.19903;  3.1377;  66.77597;  0.4118;  65.77411;  0.3082;  64.11959;  0.2977;    37.194728;  0.0020;  -107.453613;  0.0004; 110.8401;    0.09;    37.209661;  0.0030;  -107.548243;  0.0005;  90.6216;    0.10;     0.38;  -2.90;  97.1857; 0.675; 3.25e-04; 10.56;        32.44;   True;   True;    2; US0008,US000J
20190902173707_8CJ21; 2458729.234110335819; 2019-09-02 17:37:07.133015;    -1;  ...; 159.700625; 285.811764; 260.06354;  0.5187; +49.46992;  0.1958; 248.52046;  1.1093; +72.16731;  0.1854;  17.42033;  0.1155; 250.21800;  0.1705; +25.44325;  0.1617;  38.60304;  0.0666;    3.308159;  0.0587;   0.695009;  0.0058;  25.444133;  0.1613; 181.137097;   0.3860; 159.706075;   0.0000; 340.843172;  0.3861;  -0.488506;    None;   1.008958;  0.0001; 358.856179;  0.3861; 359.852012;  0.0569;    5.607360;  0.1174;   0.163804;  0.0048;   6.017003;  0.1573;   2.608453;  0.0292; 263.65126;  0.4835; +49.59819;  0.1856; 293.99151;  0.6596;  74.47846;  0.1887;  20.58022;  0.0968;  19.92115;  0.0788;    45.310226;  0.0035;    39.937882;  0.0034;  85.9599;    0.21;    45.277055;  0.0032;    40.059224;  0.0027;  53.0884;    0.11;     1.73;  -0.69;  68.4290; 0.533; 1.79e-03; 28.44;        77.50;   True;   True;    2; RU0003,RU000C
20190902173716_xivVk; 2458729.234221138991; 2019-09-02 17:37:16.706409;    -1;  ...; 159.700732; 287.521382; 338.93123;  0.1845;  -1.02831;  0.8033; 340.14496;  0.4237;  +7.26728;  0.7090;  21.91381;  0.1290; 286.75162;  0.1464;  +4.31176;  0.4226;  36.88595;  0.1748;    2.230176;  0.0642;   0.743356;  0.0072;   5.394622;  0.5276; 270.825930;   0.7254; 159.730571;   0.0033;  70.556501;  0.7226;  -5.394060;    None;   0.572361;  0.0035; 269.143487;  0.7226; 346.247927;  0.7948;    3.887990;  0.1260;   0.295935;  0.0147;   3.330499;  0.1400;   3.205436;  0.0708; 337.31771;  0.1720;  +2.06604;  0.7608; 119.34989;  0.6497;  28.87745;  0.5470;  24.82564;  0.1147;  23.59505;  0.0603;    44.826739;  0.0027;    41.607519;  0.0005;  86.3635;    0.20;    44.859506;  0.0027;    41.525445;  0.0003;  82.2133;    0.18;     0.35;  +0.97;  83.9556; 0.580; 5.66e-05; 34.65;        55.97;   True;   True;    2; RU0003,RU000C
20190902175015_3UCeD; 2458729.243229722138; 2019-09-02 17:50:15.047993;    -1;  ...; 159.709411; 291.932856; 236.28679;  0.4788; -18.33333;  0.0565; 238.19466;  0.4338;  +1.45970;  0.1471;   9.19994;  0.0249; 247.61216;  0.0968;  +0.34992;  0.0356;  38.56236;  0.0348;    3.269902;  0.0323;   0.691920;  0.0030;   0.350268;  0.0356; 174.409048;   0.2949; 160.172274;   0.0479; 334.581322;  0.2490;   0.034125;    None;   1.007391;  0.0002;   5.127510;  0.2491;   0.674817;  0.0428;    5.532413;  0.0644;   0.166687;  0.0025;   5.912930;  0.0876;   2.736107;  0.0146; 247.11150;  0.3725;  -5.80397;  0.0275; 231.47695;  0.3395;  26.31453;  0.2017;  14.18347;  0.0159;  13.75342;  0.0030;    43.394770;  0.0005;    42.784336;  0.0004;  87.9574;    0.06;    43.593650;  0.0010;    43.128562;  0.0014;  70.2364;    0.09;     2.96;  +0.38;  75.3339; 0.712; 2.55e-03; 20.07;        68.45;   True;   True;    2; RU0008,RU000B
20190902181451_UOPio; 2458729.260320953093; 2019-09-02 18:14:51.730347;    33;  NIA; 159.726008; 295.723494; 353.67748;  0.3379;  +2.69126;  0.4567; 355.26408;  0.1513;  +4.98150;  0.5476;  28.52933;  0.3152; 301.49033;  0.4267;  +4.00464;  0.4240;  35.48914;  0.2002;    1.778227;  0.0452;   0.828371;  0.0067;   6.450226;  0.6516; 302.631133;   0.4007; 159.750658;   0.0037; 102.381790;  0.4039;  -5.428772;    None;   0.305195;  0.0043; 237.343603;  0.4038; 341.956017;  0.9374;    3.251259;  0.0926;   0.415646;  0.0180;   2.371272;  0.0881;   3.577410;  0.0839; 352.61206;  0.3231;  +4.61568;  0.4417; 111.28566;  0.1143;  26.36055;  0.5424;  30.89497;  0.2928;  29.64120;  0.1324;    44.631975;  0.0014;    40.386027;  0.0017;  96.1723;    0.15;    44.679902;  0.0014;    40.213039;  0.0016;  88.7969;    0.12;     0.54;  +1.69;  91.1090; 0.687; 2.22e-05; 35.84;        53.63;   True;   True;    2; RU0003,RU000C
20190902183622_6hW9Z; 2458729.275256549940; 2019-09-02 18:36:22.165915;    -1;  ...; 159.740422; 301.339170;  73.00806;  0.1224; +60.33147;  0.4566;  79.49279;  0.1487; +37.51203;  0.4453;  57.59959;  0.1600;  94.99575;  0.5630; +63.95189;  0.4699;  39.04067;  0.3291;    3.788061;  0.6460;   0.744588;  0.0283; 113.847711;  0.5334; 154.630774;   0.4617; 159.738840;   0.0000; 314.369614;  0.4618;  23.070922;    None;   0.967517;  0.0007;  25.366156;  0.4617;   2.550064;  0.4186;    6.608605;  1.2914;   0.133684;  0.0202;   7.372692;  2.1170;   0.913352;  0.1478;  72.17657;  0.1181; +60.71609;  0.4502;  23.60682;  0.3243;  22.46595;  0.3432;  58.78170;  0.1571;  58.58581;  0.1260;    44.392047;  0.0008;    40.606533;  0.0009; 114.0245;    0.13;    44.064522;  0.0005;    40.408214;  0.0024;  97.5101;    0.15;     0.82;  -1.04; 102.8629; 0.676; 1.41e-04;  7.94;        28.23;   True;   True;    2; RU0003,RU000C
20190902185334_mySrd; 2458729.287206796929; 2019-09-02 18:53:34.667255;    -1;  ...; 159.752051; 305.153213; 353.87376;  0.3643; +34.36178;  0.4591;   9.92857;  0.1741; +33.56540;  0.5298;  42.36432;  0.1757; 318.90936;  0.4066; +35.27939;  0.4758;  40.55634;  0.1613;    7.812557;  0.6121;   0.948168;  0.0052;  63.300845;  0.3082; 283.299693;   1.3164; 159.753203;   0.0000;  83.052896;  1.3164; -60.391044;    None;   0.404941;  0.0102; 256.697194;  1.3164; 358.188472;  0.3519;   15.220172;  1.2195;   0.045135;  0.0086;  21.836870;  2.3551;   1.016007;  0.0752; 353.78543;  0.3587; +34.60748;  0.4486;  87.90885;  0.4467;  51.82207;  0.4642;  44.00183;  0.1698;  42.47890;  0.0167;    44.592941;  0.0006;    40.106611;  0.0012; 102.0296;    0.06;    44.589769;  0.0005;    40.009330;  0.0007;  89.8129;    0.04;     0.32;  +0.31;  93.7002; 0.682; 3.27e-05; 28.38;        49.43;   True;   True;    2; RU0003,RU000C
20190902191854_lkZZZ; 2458729.304791687056; 2019-09-02 19:18:54.001762;    -1;  ...; 159.769019; 313.738752; 323.61534;  0.4538; +36.34830;  0.4145; 342.64682;  0.5698; +47.20846;  0.3929;  27.52699;  0.3750; 283.52089;  0.5711; +30.43788;  0.3444;  39.87587;  0.1891;    5.271556;  0.5221;   0.856307;  0.0135;  35.247606;  0.4952; 242.635444;   0.5111; 159.772786;   0.0001;  42.408230;  0.5110; -30.832652;    None;   0.757487;  0.0050; 297.359880;  0.5110; 356.931726;  0.4196;    9.785625;  1.0475;   0.081432;  0.0108;  12.103442;  1.8571;   1.836234;  0.0900; 324.29627;  0.4374; +36.64279;  0.3994; 128.10493;  2.0810;  79.23220;  0.3724;  29.73019;  0.3477;  28.05607;  0.2097;    43.806065;  0.0003;    42.365939;  0.0005;  98.2822;    0.05;    43.815269;  0.0003;    42.349649;  0.0004;  89.4451;    0.04;     0.32;  +2.07;  94.8927; 0.384; 1.58e-05; 81.88;        61.05;   True;   True;    2; RU0008,RU000B
20190902193706_7843o; 2458729.317437401507; 2019-09-02 19:37:06.591490;    -1;  ...; 159.781263; 317.175964; 281.13196;  0.5168; +32.33781;  0.4523; 286.58120;  0.6539; +55.13660;  0.5053;  15.85555;  0.3977; 258.82489;  0.3820; +19.25612;  0.2320;  39.45183;  0.3192;    4.393312;  0.6984;   0.776116;  0.0284;  19.479980;  0.2521; 199.550578;   0.4044; 159.788764;   0.0001; 359.339341;  0.4044;  -6.407240;    None;   0.983591;  0.0016; 340.441489;  0.4044; 358.418501;  0.2719;    7.803033;  1.3983;   0.107033;  0.0193;   9.208497;  2.3689;   2.277018;  0.1424; 285.21861;  0.3553; +34.04434;  0.4802; 261.02849;  1.2126;  63.64047;  0.0891;  19.20962;  0.3274;  18.75969;  0.1564;    42.949816;  0.0011;    41.238295;  0.0005;  83.9621;    0.12;    42.960538;  0.0008;    41.331057;  0.0002;  68.3239;    0.07;     0.93;  +0.65;  71.7937; 0.778; 3.10e-04; 23.34;        58.34;   True;   True;    2; RU0009,RU000B
20190902195028_tof9z; 2458729.326720691752; 2019-09-02 19:50:28.667767;    -1;  ...; 159.790252; 284.007626;   1.34500;  0.6505; +11.79417;  0.7416;   5.97239;  0.5173; +10.27618;  0.8344;   5.52813;  0.0090; 260.85976;  0.0286;  +2.04586;  0.1656;  27.65618;  0.0487;    0.892897;  0.0024;   0.230456;  0.0013;   2.084038;  0.1687; 314.610660;   0.6681; 159.871005;   0.0057; 114.481665;  0.6696;  -1.483455;    None;   0.687124;  0.0031; 225.308050;  0.6696; 246.547313;  0.7359;    1.098671;  0.0019;   1.168159;  0.0047;   0.843729;  0.0035;   6.634104;  0.0145; 346.86865;  0.5144; +26.74361;  0.4981;  91.80873;  0.5136;  37.33481;  0.5614;  12.66160;  0.0040;  11.82166;  0.0041;    50.216998;  0.0002;     4.719364;  0.0003;  74.9508;    0.03;    50.218244;  0.0002;     4.656979;  0.0002;  71.5234;    0.02;     0.48;  +0.77;  73.1831; 0.516; 3.91e-04; 67.63;        55.88;   True;   True;    2; BE0001,BE0003
20190902201354_2RGfO; 2458729.342993259896; 2019-09-02 20:13:54.617655;    -1;  ...; 159.806081; 325.991376; 297.36766;  1.9832; +71.04003;  0.4999;  36.72641;  3.1954; +79.26015;  0.5550;  29.01583;  0.7736; 257.49996;  0.7566; +48.50174;  0.8859;  38.06358;  0.5581;    2.865883;  0.6473;   0.651434;  0.0480;  48.758558;  0.8438; 192.916885;   1.8428; 159.808655;   0.0001; 352.725540;  1.8429;  -9.676571;    None;   0.998949;  0.0026; 347.079659;  1.8429; 357.917026;  0.6446;    4.732817;  1.2926;   0.203150;  0.0389;   4.851638;  1.9161;   2.558259;  0.2545; 301.06786;  1.9206; +70.59267;  0.5361; 343.03963;  0.4562;  61.31340;  0.7954;  31.02047;  0.7250;  31.48900;  0.5677;    44.655103;  0.0015;    40.801370;  0.0012;  93.2786;    0.05;    44.600249;  0.0026;    40.852244;  0.0018;  81.4854;    0.23;     0.36;  +1.39;  90.9901; 0.194; 3.04e-05; 74.10;       105.31;   True;   True;    2; RU0003,RU000C
20190902201642_31Hhb; 2458729.344940029085; 2019-09-02 20:16:42.818513;    -1;  ...; 159.807893; 328.113948; 315.59466;  1.5802; +67.35659;  0.4748;  23.55859;  1.1002; +72.53928;  0.7071;  29.72251;  0.2227; 266.19237;  0.9898; +49.34932;  0.2389;  37.37218;  0.0997;    2.452642;  0.0524;   0.607060;  0.0087;  50.518969;  0.3671; 208.210546;   1.4647; 159.810339;   0.0000;   8.020885;  1.4646; -21.398751;    None;   0.963742;  0.0048; 331.786140;  1.4647; 354.345674;  0.2948;    3.941542;  0.1060;   0.256598;  0.0079;   3.841066;  0.1244;   2.815620;  0.0421; 317.94950;  1.4497; +66.80090;  0.4657; 350.06660;  1.0888;  66.23445;  0.6021;  31.70320;  0.2087;  30.27320;  0.2489;    43.679262;  0.0002;    42.248355;  0.0005;  97.8543;    0.04;    43.655640;  0.0001;    42.253961;  0.0004;  91.7164;    0.05;     0.23;  +1.65;  95.0279; 0.460; 1.47e-05; 51.04;        54.98;   True;   True;    2; RU0008,RU000B
20190902202259_53peb; 2458729.349304913543; 2019-09-02 20:22:59.944530;    -1;  ...; 159.812194; 328.276117;  29.62911;  0.2758; +55.53691;  1.2486;  49.92364;  0.8470; +40.17992;  1.0814;  56.95568;  0.7162;  16.61887;  1.3892; +62.63449;  1.3872;  41.37899;  0.9329;   19.216268; 3.7e+02;   0.954774;  0.0773; 107.228583;  0.5014; 224.270044;   4.6508; 159.811758;   0.0000;  24.081802;  4.6508; -41.814446;    None;   0.869071;  0.0225; 315.727243;  4.6508; 359.662535;     nan;   37.563466; 7.4e+02;   0.011700;  0.0298;  84.237256;     nan;  -0.067619;  0.4606;  29.58316;  0.2734; +55.46421;  1.2366;  52.00549;  1.9551;  50.87287;  0.2041;  58.19159;  0.7032;  57.23967;  0.6716;    45.107258;  0.0014;    40.791670;  0.0011; 108.2190;    0.08;    45.053680;  0.0022;    40.722767;  0.0012;  96.1729;    0.16;     0.28;  -0.55; 104.3736; 0.319; 4.42e-05; 28.04;        88.37;   True;   True;    2; RU0003,RU000C
20190902202827_0eV5T; 2458729.353097780142; 2019-09-02 20:28:27.648204;    -1;  ...; 159.815793; 327.567742;  35.83728;  0.3607; +51.06486;  0.5411;  51.78121;  0.5065; +34.56422;  0.4126;  61.26467;  0.4016;  28.80132;  1.0278; +54.87765;  0.5771;  42.49579;  0.4235;  -18.675483; 2.8e+02;   1.046496;  0.0360; 117.957141;  0.1793; 223.332491;   2.3045; 159.814771;   0.0000;  23.147262;  2.3045; -37.311409;    None;   0.868342;  0.0119; 316.664526;  2.3045;        nan;     nan;  -38.219308; 5.5e+02;   0.012212;  0.0141;        nan;     nan;  -0.826565;  0.2179;  35.80356;  0.3600; +51.07615;  0.5362;  58.23136;  0.8468;  46.66003;  0.0508;  62.44946;  0.3952;  60.51597;  0.2936;    46.902726;  0.0016;    38.739378;  0.0002; 108.2166;    0.09;    46.800737;  0.0022;    38.500170;  0.0003;  85.2011;    0.11;     0.56;  -1.39;  97.4245; 0.469; 1.61e-04; 16.71;        33.83;   True;   True;    2; RU0002,RU0003
